"CHASSIS_NUMBER","SALES_DEALER_ID","SALE_DATE","SALE_PRICE"
"CH00028163","DEALER_034","2020-05-20",72917.07
"CH00056234","DEALER_093","2020-05-20",64554.36
"CH00040032","DEALER_058","2020-05-21",65848.22
"CH00023499","DEALER_024","2020-05-22",110549.96
"CH00024890","DEALER_026","2020-05-22",62895.80
"CH00033060","DEALER_045","2020-05-22",64208.44
"CH00010952","DEALER_002","2020-05-24",76172.21
"CH00013264","DEALER_006","2020-05-24",103125.01
"CH00032833","DEALER_044","2020-05-24",76672.89
"CH00039731","DEALER_058","2020-05-24",60216.88
"CH00056586","DEALER_094","2020-05-24",239956.08
"CH00025121","DEALER_027","2020-05-26",186605.77
"CH00032909","DEALER_044","2020-05-26",107161.73
"CH00059547","DEALER_100","2020-05-26",118320.22
"CH00032288","DEALER_043","2020-05-27",63299.80
"CH00034385","DEALER_048","2020-05-27",68831.00
"CH00016686","DEALER_012","2020-05-28",205436.49
"CH00019517","DEALER_017","2020-05-28",70430.75
"CH00040596","DEALER_060","2020-05-28",122710.33
"CH00059057","DEALER_099","2020-05-28",68305.71
"CH00021898","DEALER_021","2020-05-29",59708.55
"CH00025403","DEALER_027","2020-05-29",56517.46
"CH00039025","DEALER_056","2020-05-29",117294.53
"CH00018393","DEALER_014","2020-05-30",66417.10
"CH00056103","DEALER_093","2020-05-30",134483.52
"CH00013753","DEALER_007","2020-05-31",103935.66
"CH00016639","DEALER_012","2020-05-31",173889.07
"CH00027971","DEALER_033","2020-05-31",114085.41
"CH00029722","DEALER_037","2020-05-31",70363.86
"CH00039347","DEALER_057","2020-05-31",63705.79
"CH00052469","DEALER_087","2020-05-31",66913.02
"CH00010620","DEALER_002","2020-06-01",62710.94
"CH00012085","DEALER_004","2020-06-02",173410.16
"CH00013701","DEALER_007","2020-06-02",126675.08
"CH00037010","DEALER_053","2020-06-02",69981.86
"CH00039428","DEALER_057","2020-06-02",122810.73
"CH00039614","DEALER_057","2020-06-03",103947.08
"CH00037205","DEALER_053","2020-06-04",65032.84
"CH00020314","DEALER_018","2020-06-05",76891.56
"CH00045465","DEALER_070","2020-06-05",65664.16
"CH00040665","DEALER_060","2020-06-06",105901.92
"CH00051668","DEALER_085","2020-06-06",59015.92
"CH00019683","DEALER_017","2020-06-07",55422.43
"CH00046941","DEALER_073","2020-06-07",116331.68
"CH00049745","DEALER_080","2020-06-07",119161.33
"CH00055944","DEALER_093","2020-06-07",171118.77
"CH00025894","DEALER_028","2020-06-08",175977.41
"CH00026345","DEALER_029","2020-06-08",147030.17
"CH00032817","DEALER_044","2020-06-08",116444.60
"CH00043067","DEALER_065","2020-06-08",68787.81
"CH00017118","DEALER_012","2020-06-09",125146.46
"CH00017580","DEALER_013","2020-06-10",189986.98
"CH00020876","DEALER_019","2020-06-11",128210.43
"CH00026229","DEALER_029","2020-06-11",74912.22
"CH00044006","DEALER_067","2020-06-11",73633.38
"CH00011765","DEALER_003","2020-06-12",121921.29
"CH00034528","DEALER_048","2020-06-12",131419.83
"CH00049303","DEALER_079","2020-06-12",79983.76
"CH00046879","DEALER_073","2020-06-13",107151.56
"CH00036611","DEALER_052","2020-06-14",203812.59
"CH00020387","DEALER_018","2020-06-15",103400.12
"CH00020957","DEALER_019","2020-06-15",109287.57
"CH00030679","DEALER_039","2020-06-15",122100.00
"CH00043035","DEALER_065","2020-06-15",120017.93
"CH00057146","DEALER_095","2020-06-15",69165.54
"CH00011555","DEALER_003","2020-06-17",136378.72
"CH00055721","DEALER_093","2020-06-17",139709.57
"CH00017696","DEALER_013","2020-06-18",123977.83
"CH00040221","DEALER_059","2020-06-18",116777.44
"CH00053648","DEALER_089","2020-06-18",69212.91
"CH00010871","DEALER_002","2020-06-19",77515.74
"CH00021775","DEALER_021","2020-06-19",67146.34
"CH00031385","DEALER_041","2020-06-19",132701.47
"CH00059632","DEALER_100","2020-06-19",133206.45
"CH00030428","DEALER_039","2020-06-20",190471.51
"CH00034320","DEALER_047","2020-06-20",188628.70
"CH00011315","DEALER_003","2020-06-21",191123.00
"CH00016508","DEALER_012","2020-06-21",73389.11
"CH00054055","DEALER_090","2020-06-21",197266.66
"CH00032533","DEALER_044","2020-06-22",130916.51
"CH00052994","DEALER_088","2020-06-22",69833.91
"CH00058360","DEALER_097","2020-06-22",109344.17
"CH00026106","DEALER_029","2020-06-23",134592.00
"CH00043308","DEALER_065","2020-06-23",58518.97
"CH00050811","DEALER_083","2020-06-23",198544.86
"CH00019536","DEALER_017","2020-06-24",143552.04
"CH00019970","DEALER_017","2020-06-24",172389.23
"CH00035877","DEALER_051","2020-06-24",61813.85
"CH00011201","DEALER_002","2020-06-25",74487.64
"CH00013056","DEALER_005","2020-06-25",58142.61
"CH00048181","DEALER_076","2020-06-25",120922.53
"CH00010156","DEALER_001","2020-06-26",56105.50
"CH00015661","DEALER_010","2020-06-26",68465.11
"CH00018087","DEALER_014","2020-06-26",63584.44
"CH00025180","DEALER_027","2020-06-26",61134.18
"CH00037436","DEALER_053","2020-06-26",124223.24
"CH00041794","DEALER_062","2020-06-26",79644.33
"CH00043178","DEALER_065","2020-06-27",113453.77
"CH00051694","DEALER_085","2020-06-27",70538.95
"CH00055077","DEALER_092","2020-06-27",79109.16
"CH00014221","DEALER_008","2020-06-28",197466.55
"CH00017594","DEALER_013","2020-06-28",129891.59
"CH00021727","DEALER_020","2020-06-28",133495.89
"CH00042755","DEALER_064","2020-06-28",65550.20
"CH00035652","DEALER_050","2020-06-29",65412.57
"CH00054348","DEALER_090","2020-06-29",126253.13
"CH00024826","DEALER_026","2020-06-30",80163.29
"CH00041328","DEALER_061","2020-07-01",104788.30
"CH00049418","DEALER_079","2020-07-01",117357.56
"CH00055599","DEALER_092","2020-07-01",57456.44
"CH00058519","DEALER_098","2020-07-01",66642.07
"CH00024280","DEALER_025","2020-07-02",64839.96
"CH00013622","DEALER_007","2020-07-03",80278.52
"CH00016272","DEALER_011","2020-07-03",75478.39
"CH00036180","DEALER_051","2020-07-03",78192.92
"CH00046036","DEALER_071","2020-07-03",74699.22
"CH00052053","DEALER_086","2020-07-03",115544.02
"CH00015083","DEALER_009","2020-07-04",67884.44
"CH00052343","DEALER_087","2020-07-04",60613.63
"CH00058616","DEALER_098","2020-07-04",75679.79
"CH00026798","DEALER_031","2020-07-05",69336.35
"CH00033125","DEALER_045","2020-07-05",118166.50
"CH00039282","DEALER_057","2020-07-05",65819.93
"CH00044737","DEALER_068","2020-07-05",69346.93
"CH00020154","DEALER_018","2020-07-06",58255.68
"CH00056292","DEALER_094","2020-07-06",209894.49
"CH00035239","DEALER_049","2020-07-07",118309.72
"CH00039333","DEALER_057","2020-07-08",145759.25
"CH00043325","DEALER_065","2020-07-08",76592.32
"CH00050933","DEALER_083","2020-07-08",178395.76
"CH00014715","DEALER_008","2020-07-11",66612.84
"CH00016882","DEALER_012","2020-07-11",66038.09
"CH00037558","DEALER_054","2020-07-11",69368.63
"CH00053160","DEALER_088","2020-07-11",64332.97
"CH00028214","DEALER_034","2020-07-13",68994.74
"CH00034701","DEALER_048","2020-07-13",75842.64
"CH00035979","DEALER_051","2020-07-13",127306.11
"CH00054821","DEALER_091","2020-07-13",76765.29
"CH00014480","DEALER_008","2020-07-14",56197.06
"CH00020555","DEALER_018","2020-07-14",123442.38
"CH00057334","DEALER_095","2020-07-14",147335.91
"CH00013950","DEALER_007","2020-07-15",116796.74
"CH00028923","DEALER_035","2020-07-15",77001.00
"CH00043309","DEALER_065","2020-07-15",76915.73
"CH00046573","DEALER_072","2020-07-15",128969.56
"CH00047547","DEALER_075","2020-07-15",63417.89
"CH00057719","DEALER_096","2020-07-15",128785.71
"CH00013785","DEALER_007","2020-07-16",66659.08
"CH00027399","DEALER_032","2020-07-16",141915.20
"CH00027949","DEALER_033","2020-07-16",170999.97
"CH00028459","DEALER_034","2020-07-16",63407.20
"CH00034448","DEALER_048","2020-07-16",77857.71
"CH00051775","DEALER_086","2020-07-16",207150.59
"CH00052535","DEALER_087","2020-07-17",145236.69
"CH00057308","DEALER_095","2020-07-17",116399.96
"CH00024410","DEALER_025","2020-07-18",58333.03
"CH00042487","DEALER_064","2020-07-18",62091.07
"CH00042867","DEALER_064","2020-07-18",127833.17
"CH00027339","DEALER_032","2020-07-19",115245.68
"CH00035324","DEALER_049","2020-07-19",112477.24
"CH00038017","DEALER_054","2020-07-19",124148.07
"CH00044475","DEALER_068","2020-07-19",170768.13
"CH00052451","DEALER_087","2020-07-19",57625.31
"CH00017104","DEALER_012","2020-07-20",59462.43
"CH00025806","DEALER_028","2020-07-20",55881.05
"CH00011319","DEALER_003","2020-07-21",58708.07
"CH00019092","DEALER_016","2020-07-21",138517.32
"CH00025741","DEALER_028","2020-07-21",58688.07
"CH00025789","DEALER_028","2020-07-21",114005.64
"CH00030696","DEALER_039","2020-07-21",123962.43
"CH00043609","DEALER_066","2020-07-21",111488.48
"CH00048843","DEALER_078","2020-07-21",138523.02
"CH00058357","DEALER_097","2020-07-21",244136.41
"CH00031308","DEALER_041","2020-07-22",125015.16
"CH00017628","DEALER_013","2020-07-23",112904.15
"CH00052692","DEALER_087","2020-07-23",70345.15
"CH00057797","DEALER_096","2020-07-23",69267.48
"CH00025872","DEALER_028","2020-07-24",59434.69
"CH00029761","DEALER_037","2020-07-24",131368.12
"CH00031089","DEALER_040","2020-07-24",66267.32
"CH00040704","DEALER_060","2020-07-24",117969.94
"CH00016632","DEALER_012","2020-07-25",186542.54
"CH00023320","DEALER_023","2020-07-25",62081.86
"CH00023862","DEALER_024","2020-07-25",77366.34
"CH00049088","DEALER_079","2020-07-25",62049.39
"CH00052976","DEALER_088","2020-07-25",70258.42
"CH00016215","DEALER_011","2020-07-26",80825.98
"CH00036866","DEALER_052","2020-07-26",65959.22
"CH00038828","DEALER_056","2020-07-26",59711.67
"CH00057299","DEALER_095","2020-07-26",117158.89
"CH00019762","DEALER_017","2020-07-27",184208.14
"CH00048435","DEALER_077","2020-07-27",118751.40
"CH00054793","DEALER_091","2020-07-27",104006.64
"CH00016037","DEALER_011","2020-07-28",64190.80
"CH00022724","DEALER_022","2020-07-28",198398.34
"CH00037483","DEALER_053","2020-07-28",200631.60
"CH00043263","DEALER_065","2020-07-28",255370.47
"CH00018746","DEALER_015","2020-07-29",170241.37
"CH00024970","DEALER_026","2020-07-29",78071.78
"CH00044095","DEALER_067","2020-07-29",127419.54
"CH00045933","DEALER_071","2020-07-29",122721.37
"CH00057742","DEALER_096","2020-07-29",71861.22
"CH00021270","DEALER_020","2020-07-31",64916.99
"CH00026957","DEALER_031","2020-07-31",119554.68
"CH00034075","DEALER_047","2020-07-31",79313.51
"CH00046409","DEALER_072","2020-07-31",60831.33
"CH00048385","DEALER_077","2020-07-31",56901.18
"CH00026908","DEALER_031","2020-08-01",54684.10
"CH00043322","DEALER_065","2020-08-01",64294.46
"CH00050602","DEALER_082","2020-08-01",199694.39
"CH00014450","DEALER_008","2020-08-02",70182.31
"CH00038277","DEALER_055","2020-08-02",123595.88
"CH00042578","DEALER_064","2020-08-02",81041.97
"CH00016944","DEALER_012","2020-08-03",57026.39
"CH00019056","DEALER_016","2020-08-03",73112.90
"CH00021168","DEALER_019","2020-08-03",70084.74
"CH00027418","DEALER_032","2020-08-03",241662.71
"CH00037014","DEALER_053","2020-08-03",70597.08
"CH00042995","DEALER_065","2020-08-03",60279.54
"CH00050458","DEALER_082","2020-08-04",55192.79
"CH00016717","DEALER_012","2020-08-05",230185.77
"CH00017098","DEALER_012","2020-08-05",165971.13
"CH00023135","DEALER_023","2020-08-05",110284.05
"CH00040899","DEALER_060","2020-08-05",56729.62
"CH00059239","DEALER_099","2020-08-05",65217.09
"CH00029390","DEALER_036","2020-08-06",68041.76
"CH00055720","DEALER_093","2020-08-06",56613.73
"CH00015887","DEALER_010","2020-08-07",114082.02
"CH00024074","DEALER_025","2020-08-07",56438.87
"CH00048923","DEALER_078","2020-08-07",256517.20
"CH00018383","DEALER_014","2020-08-08",208024.20
"CH00020779","DEALER_019","2020-08-08",64232.65
"CH00036241","DEALER_051","2020-08-08",206469.35
"CH00051611","DEALER_085","2020-08-08",62219.28
"CH00059426","DEALER_099","2020-08-08",79438.71
"CH00010696","DEALER_002","2020-08-09",58605.83
"CH00011083","DEALER_002","2020-08-10",104242.77
"CH00018899","DEALER_015","2020-08-10",68178.06
"CH00038993","DEALER_056","2020-08-10",61918.87
"CH00057237","DEALER_095","2020-08-10",70514.72
"CH00023208","DEALER_023","2020-08-11",117003.40
"CH00026092","DEALER_029","2020-08-11",66828.10
"CH00050227","DEALER_081","2020-08-11",75973.58
"CH00031846","DEALER_042","2020-08-12",125779.57
"CH00045752","DEALER_070","2020-08-12",126303.99
"CH00046473","DEALER_072","2020-08-12",119363.44
"CH00053053","DEALER_088","2020-08-12",60851.10
"CH00016785","DEALER_012","2020-08-13",66059.65
"CH00042902","DEALER_064","2020-08-13",123437.40
"CH00051174","DEALER_084","2020-08-13",109510.42
"CH00027389","DEALER_032","2020-08-14",133275.19
"CH00029454","DEALER_036","2020-08-14",122737.81
"CH00053740","DEALER_089","2020-08-14",175311.42
"CH00016730","DEALER_012","2020-08-15",78473.53
"CH00028930","DEALER_035","2020-08-15",58794.27
"CH00033801","DEALER_046","2020-08-15",236731.49
"CH00040440","DEALER_059","2020-08-16",132563.71
"CH00047958","DEALER_076","2020-08-16",165293.30
"CH00055229","DEALER_092","2020-08-16",69590.20
"CH00020917","DEALER_019","2020-08-17",64986.53
"CH00039335","DEALER_057","2020-08-17",140951.35
"CH00047370","DEALER_074","2020-08-17",114811.19
"CH00058281","DEALER_097","2020-08-17",134840.92
"CH00025207","DEALER_027","2020-08-18",59455.30
"CH00051482","DEALER_085","2020-08-18",124378.58
"CH00054782","DEALER_091","2020-08-18",64788.04
"CH00057939","DEALER_096","2020-08-18",68825.47
"CH00027805","DEALER_033","2020-08-19",173912.24
"CH00043965","DEALER_067","2020-08-19",65913.09
"CH00046779","DEALER_073","2020-08-19",73665.97
"CH00023793","DEALER_024","2020-08-20",119780.77
"CH00024777","DEALER_026","2020-08-20",117334.26
"CH00053850","DEALER_089","2020-08-20",118670.23
"CH00011355","DEALER_003","2020-08-21",69631.18
"CH00050371","DEALER_082","2020-08-21",62162.45
"CH00018847","DEALER_015","2020-08-22",137417.77
"CH00028508","DEALER_034","2020-08-22",62152.47
"CH00023867","DEALER_024","2020-08-23",165190.45
"CH00024628","DEALER_026","2020-08-23",67696.92
"CH00043047","DEALER_065","2020-08-23",126721.85
"CH00051676","DEALER_085","2020-08-23",61093.36
"CH00015464","DEALER_010","2020-08-24",78631.29
"CH00021964","DEALER_021","2020-08-25",122782.98
"CH00035865","DEALER_051","2020-08-25",56815.35
"CH00046380","DEALER_072","2020-08-25",63286.49
"CH00046726","DEALER_073","2020-08-25",107964.10
"CH00013885","DEALER_007","2020-08-26",108652.73
"CH00017409","DEALER_013","2020-08-26",60587.54
"CH00021337","DEALER_020","2020-08-26",102939.58
"CH00026580","DEALER_030","2020-08-26",112780.49
"CH00048888","DEALER_078","2020-08-26",55328.88
"CH00053362","DEALER_088","2020-08-26",168168.53
"CH00037828","DEALER_054","2020-08-27",178029.58
"CH00054667","DEALER_091","2020-08-27",193177.06
"CH00026031","DEALER_029","2020-08-28",74419.77
"CH00032011","DEALER_042","2020-08-28",122945.08
"CH00048917","DEALER_078","2020-08-28",64618.21
"CH00046201","DEALER_071","2020-08-29",68340.82
"CH00022172","DEALER_021","2020-08-30",60361.64
"CH00031480","DEALER_041","2020-08-30",131734.63
"CH00035055","DEALER_049","2020-08-30",65031.00
"CH00052263","DEALER_087","2020-08-30",195967.76
"CH00054993","DEALER_091","2020-08-30",104035.62
"CH00016606","DEALER_012","2020-08-31",172506.52
"CH00023405","DEALER_023","2020-08-31",64849.62
"CH00030254","DEALER_038","2020-08-31",69820.29
"CH00048902","DEALER_078","2020-08-31",103668.80
"CH00016952","DEALER_012","2020-09-01",56606.61
"CH00032949","DEALER_044","2020-09-01",125378.77
"CH00031590","DEALER_041","2020-09-02",125771.09
"CH00059653","DEALER_100","2020-09-02",123992.87
"CH00027390","DEALER_032","2020-09-03",58099.52
"CH00034274","DEALER_047","2020-09-03",72850.64
"CH00049351","DEALER_079","2020-09-04",223627.74
"CH00053995","DEALER_089","2020-09-04",116592.35
"CH00015093","DEALER_009","2020-09-05",64719.33
"CH00040894","DEALER_060","2020-09-05",256439.30
"CH00045126","DEALER_069","2020-09-05",146637.32
"CH00046811","DEALER_073","2020-09-05",117209.77
"CH00054824","DEALER_091","2020-09-05",65195.68
"CH00010584","DEALER_002","2020-09-06",59348.69
"CH00045377","DEALER_070","2020-09-06",127702.50
"CH00054127","DEALER_090","2020-09-06",69415.84
"CH00055621","DEALER_092","2020-09-06",124524.10
"CH00055748","DEALER_093","2020-09-06",55181.31
"CH00018843","DEALER_015","2020-09-07",131853.38
"CH00029026","DEALER_035","2020-09-07",66969.29
"CH00056864","DEALER_095","2020-09-07",66019.08
"CH00037653","DEALER_054","2020-09-08",70737.34
"CH00051189","DEALER_084","2020-09-08",123245.48
"CH00057200","DEALER_095","2020-09-08",55594.08
"CH00019403","DEALER_016","2020-09-09",194097.55
"CH00047800","DEALER_075","2020-09-09",54710.92
"CH00051184","DEALER_084","2020-09-09",79171.26
"CH00039650","DEALER_058","2020-09-10",127387.59
"CH00050547","DEALER_082","2020-09-10",122408.75
"CH00013993","DEALER_007","2020-09-11",125415.21
"CH00033215","DEALER_045","2020-09-11",124059.08
"CH00035732","DEALER_050","2020-09-11",255300.68
"CH00045203","DEALER_069","2020-09-11",218589.80
"CH00054979","DEALER_091","2020-09-11",75897.63
"CH00015718","DEALER_010","2020-09-12",168744.17
"CH00029139","DEALER_036","2020-09-12",58588.19
"CH00045939","DEALER_071","2020-09-12",67550.68
"CH00048266","DEALER_076","2020-09-12",68301.69
"CH00024134","DEALER_025","2020-09-13",115067.02
"CH00045734","DEALER_070","2020-09-13",130107.11
"CH00015488","DEALER_010","2020-09-14",123988.58
"CH00020468","DEALER_018","2020-09-14",118198.57
"CH00041005","DEALER_061","2020-09-14",69261.90
"CH00031051","DEALER_040","2020-09-15",69873.39
"CH00048393","DEALER_077","2020-09-15",78316.11
"CH00058534","DEALER_098","2020-09-15",64654.30
"CH00033997","DEALER_047","2020-09-16",133995.36
"CH00025821","DEALER_028","2020-09-18",115243.16
"CH00028633","DEALER_035","2020-09-18",116024.71
"CH00011738","DEALER_003","2020-09-19",132966.98
"CH00037583","DEALER_054","2020-09-19",61928.90
"CH00049526","DEALER_080","2020-09-19",67670.35
"CH00053794","DEALER_089","2020-09-19",122860.79
"CH00018600","DEALER_015","2020-09-20",67352.67
"CH00019132","DEALER_016","2020-09-20",60582.51
"CH00021905","DEALER_021","2020-09-20",80332.84
"CH00035155","DEALER_049","2020-09-20",71094.88
"CH00050416","DEALER_082","2020-09-20",149116.96
"CH00019912","DEALER_017","2020-09-21",68282.06
"CH00042610","DEALER_064","2020-09-21",111261.85
"CH00048612","DEALER_077","2020-09-21",167292.83
"CH00011003","DEALER_002","2020-09-22",207934.31
"CH00015411","DEALER_010","2020-09-22",78699.60
"CH00023396","DEALER_023","2020-09-22",127077.32
"CH00026172","DEALER_029","2020-09-22",164342.45
"CH00046155","DEALER_071","2020-09-22",114846.97
"CH00059629","DEALER_100","2020-09-22",55232.76
"CH00022950","DEALER_023","2020-09-23",110952.26
"CH00026233","DEALER_029","2020-09-23",66460.99
"CH00035317","DEALER_049","2020-09-23",60327.29
"CH00045448","DEALER_070","2020-09-23",65703.28
"CH00047264","DEALER_074","2020-09-23",65266.45
"CH00058498","DEALER_097","2020-09-23",64902.75
"CH00019125","DEALER_016","2020-09-26",59615.28
"CH00042676","DEALER_064","2020-09-26",63493.66
"CH00044912","DEALER_069","2020-09-26",191999.73
"CH00050242","DEALER_082","2020-09-26",119785.67
"CH00057852","DEALER_096","2020-09-26",180633.21
"CH00011534","DEALER_003","2020-09-27",234872.76
"CH00022143","DEALER_021","2020-09-27",112252.27
"CH00027470","DEALER_032","2020-09-27",78340.80
"CH00030163","DEALER_038","2020-09-27",118825.80
"CH00032014","DEALER_042","2020-09-27",193645.43
"CH00033422","DEALER_046","2020-09-27",103006.36
"CH00048060","DEALER_076","2020-09-27",116558.52
